Doc;Summary;Requested_Value;Defense_Lawyer;Accusation_Lawyer;Juiz;Decision_Value;Num_of_Evidences;;Incorrect and fixed;
0100444-97.2019.5.01.0074.pdf;['Petição Inicial', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Notificação', 'Notificação', 'Certidão'];17838,67;[];['RJ172914'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100428-33.2019.5.01.0046(1).pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Programa de Integração Social (PIS)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];17863,36;[];['RJ158670'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100031-98.2019.5.01.0522 (1).pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];17883,3;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100031-98.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso', 'Despacho', 'Mandado', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Notificação'];17883,3;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100307-35.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Intimação', 'Intimação', 'Notificação', 'Intimação'];18201,15;['RJ154950'];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100265-50.2019.5.01.0047.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato de FGTS', 'Extrato Bancário', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Despacho', 'Intimação', 'Mandado', 'Intimação'];18201,54;[];['RJ153116'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100197-04.2019.5.01.0079.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Recibo', 'Aviso Prévio', 'Documento Diverso', 'Despacho', 'Notificação', 'Notificação', 'Intimação'];18422,08;[];['RJ84919'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100357-74.2019.5.01.0064.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Atestado Médico', 'Atestado Médico', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação', 'Intimação', 'Intimação', 'Intimação', 'Intimação', 'Intimação'];18438,04;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100361-95.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Mandado', 'Documento Diverso'];18454,12;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100060-31.2019.5.01.0076.pdf;['Petição Inicial', 'Procuração', 'Substabelecimento com Reserva de Poderes', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Aviso Prévio', 'Contracheque/Recibo de Salário', 'Decisão', 'Intimação', 'Intimação', 'Intimação', 'Notificação', 'Intimação', 'Intimação'];18459,42;[];['RJ30517'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100374-58.2019.5.01.0049.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];18481,01;[];['RJ202078'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100025-94.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Extrato de FGTS', 'Documento Diverso', 'Certidão', 'Certidão', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Certidão'];18520,14;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100227-67.2019.5.01.0005.pdf;['Petição Inicial', 'Aviso Prévio', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Notificação'];18531,25;[];['RJ107752'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100221-40.2019.5.01.0044.pdf;['Petição Inicial', 'Documento Diverso', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Extrato de FGTS', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Apresentação de Substabelecimento com Reserva de Poderes', 'Substabelecimento com Reserva de Poderes', 'Despacho', 'Notificação', 'Emenda à Inicial', 'Emenda à Inicial'];18733,49;[];['RJ60475'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100171-86.2019.5.01.0020.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Notificação', 'Intimação', 'Notificação', 'Despacho', 'Notificação', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Intimação'];18734,41;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0100170-19.2019.5.01.0015.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Manifestação', 'Decisão', 'Intimação', 'Intimação', 'Intimação', 'Intimação', 'Contestação', 'Documento Diverso', 'Contrato', 'Documento Diverso', 'Solicitação de Habilitação', 'Contrato Social', 'Procuração', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Aviso Prévio', 'Recibo de Férias', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho de Experiência', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Cartão de Ponto/Controle de Frequência', 'Documento Diverso', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Ata da Audiência'];18796,01;['RJ83276'];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;14;;;
0100290-39.2019.5.01.0055.pdf;['Petição Inicial', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Recibo', 'Recibo', 'Recibo', 'Ficha de Registro de Empregado', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Certidão', 'Despacho', 'Intimação', 'Intimação', 'Notificação'];18824,28;[];['RJ79855'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100215-55.2019.5.01.0069.pdf;['Petição Inicial', 'Recibo de Férias', 'Aviso Prévio', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Extrato de FGTS', 'Extrato de FGTS', 'Extrato de FGTS', 'Extrato de FGTS', 'Extrato Bancário', 'Extrato Bancário', 'Extrato Bancário', 'Extrato Bancário', 'Extrato Bancário', 'Procuração', 'Documento Diverso', 'Certidão', 'Notificação'];18889,45;[];['RJ107752'];No Sentence or Decision in this document;No Sentence or Decision in this document;17;;;
0100331-12.2019.5.01.0053.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Procuração', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];18941,99;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100330-58.2019.5.01.0075.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Extrato Bancário', 'Decisão', 'Notificação', 'Notificação', 'Intimação'];18958,07;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100229-60.2019.5.01.0062.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Documento Diverso', 'Intimação', 'Intimação'];19043,1;[];['RJ170776'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100321-26.2019.5.01.0066.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Procuração', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Extrato de FGTS', 'Aviso Prévio', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];19098,82;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100324-90.2019.5.01.0062.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Manifestação', 'Extrato Bancário', 'Despacho', 'Certidão', 'Mandado', 'Edital', 'Notificação', 'Notificação', 'Notificação'];19111,88;[];['RJ202078'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100233-12.2019.5.01.0058.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Declaração de Hipossuficiência', 'Aviso Prévio', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];19237;[];['RJ162912'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100348-02.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Intimação', 'Intimação', 'Intimação', 'Notificação', 'Notificação', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];19439,95;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100146-38.2019.5.01.0064.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Procuração', 'Substabelecimento com Reserva de Poderes', 'Intimação', 'Notificação', 'Intimação'];19445,4;[];['RJ072429'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
