All Cases,0100264-67.2019.5.01.0014.pdf,0100112-05.2019.5.01.0051.pdf,0010058-90.2013.5.01.0022.pdf,0100214-84.2019.5.01.0226.pdf,0100204-91.2019.5.01.0015.pdf,0100347-97.2019.5.01.0074.pdf,0100348-82.2019.5.01.0074.pdf,0100418-82.2019.5.01.0015.pdf,0100383-18.2019.5.01.0082.pdf,0100201-30.2019.5.01.0018.pdf,0100518-40.2019.5.01.0014.pdf,0100089-65.2016.5.01.0471.pdf,0101344-41.2018.5.01.0066.pdf,0100115-41.2019.5.01.0024.pdf,0100236-30.2019.5.01.0037.pdf,0101335-79.2018.5.01.0066.pdf,0100378-20.2019.5.01.0074.pdf,0100013-59.2019.5.01.0043.pdf,0010075-75.2013.5.01.0039(1).pdf,0100250-17.2019.5.01.0521.pdf,0011328-06.2013.5.01.0005.pdf,0100064-73.2019.5.01.0042.pdf,0100124-23.2019.5.01.0082.pdf,0100205-93.2019.5.01.0074.pdf,0100225-08.2019.5.01.0067.pdf,0100364-53.2019.5.01.0521.pdf,0100131-11.2019.5.01.0051.pdf,0100224-93.2019.5.01.0076.pdf,0010231-68.2013.5.01.0005.pdf,0100338-59.2019.5.01.0067.pdf,0101240-48.2018.5.01.0034.pdf,0100116-66.2019.5.01.0043.pdf,0100066-09.2019.5.01.0021.pdf,0100075-32.2019.5.01.0033.pdf,0100413-55.2019.5.01.0049.pdf,0101302-07.2018.5.01.0061.pdf,0010936-66.2013.5.01.0005.pdf,0100121-72.2019.5.01.0501.pdf,0100292-84.2019.5.01.0030.pdf,0101346-58.2018.5.01.0018.pdf,0100346-40.2019.5.01.0001.pdf,0100034-39.2019.5.01.0074.pdf,0100060-70.2019.5.01.0063.pdf,0100123-86.2019.5.01.0066.pdf,0100175-31.2019.5.01.0471.pdf,0010071-43.2013.5.01.0005.pdf,0100109-51.2019.5.01.0471.pdf,0100121-68.2019.5.01.0082.pdf,0010548-67.2013.5.01.0037.pdf,0100085-07.2019.5.01.0056.pdf,0010859-60.2013.5.01.0004.pdf,0010687-18.2013.5.01.0005.pdf,0101096-19.2018.5.01.0020.pdf,0100061-40.2019.5.01.0068.pdf,0010696-45.2013.5.01.0242.pdf,0100259-84.2019.5.01.0001.pdf,0100506-43.2019.5.01.0073.pdf,0100352-25.2019.5.01.0073.pdf,0101696-22.2017.5.01.0005.pdf,0100262-09.2019.5.01.0011.pdf,0100308-50.2019.5.01.0026.pdf,0100240-56.2019.5.01.0073.pdf,0100353-54.2019.5.01.0026.pdf,0100014-17.2019.5.01.0052.pdf,0100123-64.2019.5.01.0041.pdf,0100136-46.2019.5.01.0079 (1).pdf,0100168-42.2019.5.01.0082.pdf,0100330-94.2019.5.01.0063.pdf,0100255-47.2019.5.01.0001.pdf,0100251-10.2019.5.01.0001.pdf,0100308-28.2019.5.01.0001.pdf,0100335-61.2019.5.01.0049.pdf,0010059-32.2013.5.01.0004.pdf,0100367-66.2019.5.01.0049.pdf,0100242-26.2019.5.01.0073.pdf,0100189-56.2019.5.01.0522.pdf,0100253-77.2019.5.01.0001.pdf,0100343-44.2017.5.01.0005.pdf,0100313-94.2019.5.01.0051.pdf,0102669-34.2017.5.01.0471.pdf,0100530-79.2019.5.01.0038.pdf,0102668-49.2017.5.01.0471.pdf,0103193-31.2017.5.01.0471.pdf,0100324-54.2019.5.01.0074.pdf,0103104-08.2017.5.01.0471.pdf,0010529-60.2013.5.01.0005.pdf,0101546-41.2017.5.01.0005.pdf
0100343-77.2019.5.01.0521.pdf,0.444444444,0.518518519,0.444444444,0.444444444,0.148148148,0.703703704,0.444444444,0.222222222,0.666666667,0.666666667,0.407407407,0.444444444,0.777777778,0.666666667,0.62962963,0.703703704,0.592592593,0.888888889,0.481481481,0.407407407,0.518518519,0.37037037,0.703703704,0.703703704,0.703703704,0.518518519,0.666666667,0.703703704,0.555555556,0.481481481,0.592592593,0.740740741,0.518518519,0.666666667,0.62962963,0.703703704,0.518518519,0.62962963,0.592592593,0.592592593,0.703703704,0.666666667,0.666666667,0.703703704,0.666666667,0.481481481,0.703703704,0.703703704,0.555555556,0.703703704,0.407407407,0.518518519,0.888888889,0.703703704,0.518518519,0.592592593,0.444444444,0.185185185,0.518518519,0.703703704,0.592592593,0.777777778,0.62962963,0.925925926,0.62962963,0.740740741,0.259259259,0.222222222,0.62962963,0.592592593,0.62962963,0.703703704,0.444444444,0.703703704,0.222222222,0.518518519,0.555555556,0.481481481,0.62962963,0.481481481,0.444444444,0.444444444,0.555555556,0.888888889,0.518518519,0.481481481,0.592592593
0100504-68.2019.5.01.0010.pdf,0.6,0.7,0.5,0.5,0.4,0.8,0.7,0.8,0.6,0.7,0.6,0.4,0.9,0.7,0.9,0.8,0.6,0.9,0.4,0.5,0.4,0.4,0.8,0.9,0.8,0.6,0.9,0.9,0.4,0.5,0.5,0.8,0.8,0.7,0.8,0.8,0.5,0.7,0.6,0.7,0.8,0.9,0.6,0.8,0.7,0.4,0.8,0.6,0.5,1,0.4,0.4,0.9,0.9,0.5,0.8,0.7,0.4,0.4,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.5,0.5,0.7,0.7,0.8,0.8,0.5,0.8,0.6,0.9,0.6,0.4,0.8,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.6
0100144-73.2019.5.01.0030.pdf,0.642857143,0.428571429,0.428571429,0.714285714,0.357142857,0.857142857,0.785714286,0.571428571,0.642857143,0.714285714,0.642857143,0.357142857,0.928571429,0.714285714,0.857142857,0.785714286,0.428571429,0.928571429,0.5,0.285714286,0.428571429,0.5,0.857142857,0.928571429,0.714285714,0.642857143,0.857142857,1,0.5,0.5,0.714285714,0.928571429,0.785714286,0.857142857,0.857142857,0.928571429,0.428571429,0.642857143,0.714285714,0.928571429,0.857142857,0.928571429,0.714285714,0.928571429,0.714285714,0.5,0.928571429,0.714285714,0.571428571,0.857142857,0.357142857,0.428571429,0.857142857,0.928571429,0.571428571,0.857142857,0.571428571,0.571428571,0.357142857,0.785714286,0.714285714,1,0.714285714,0.928571429,0.785714286,0.857142857,0.642857143,0.642857143,0.714285714,0.642857143,0.714285714,0.928571429,0.428571429,0.857142857,0.5,0.785714286,0.714285714,0.357142857,0.785714286,0.5,0.428571429,0.428571429,0.5,0.928571429,0.5,0.571428571,0.571428571
0100528-70.2019.5.01.0051.pdf,0.473684211,0.684210526,0.526315789,0.578947368,0.210526316,0.842105263,0.631578947,0.421052632,0.526315789,0.842105263,0.473684211,0.631578947,0.947368421,0.578947368,0.789473684,0.894736842,0.736842105,0.894736842,0.736842105,0.368421053,0.684210526,0.473684211,0.842105263,0.894736842,0.736842105,0.473684211,0.842105263,0.894736842,0.736842105,0.526315789,0.736842105,0.894736842,0.578947368,0.789473684,0.789473684,0.842105263,0.684210526,0.789473684,0.684210526,0.789473684,0.842105263,0.842105263,0.789473684,0.842105263,0.789473684,0.736842105,0.842105263,0.842105263,0.736842105,0.789473684,0.473684211,0.684210526,0.894736842,0.894736842,0.789473684,0.736842105,0.578947368,0.421052632,0.578947368,0.789473684,0.684210526,0.894736842,0.736842105,0.947368421,0.789473684,0.894736842,0.315789474,0.263157895,0.842105263,0.789473684,0.789473684,0.842105263,0.631578947,0.789473684,0.368421053,0.842105263,0.736842105,0.631578947,0.842105263,0.736842105,0.526315789,0.526315789,0.736842105,0.894736842,0.736842105,0.736842105,0.842105263
0100022-42.2019.5.01.0521.pdf,0.382352941,0.411764706,0.5,0.382352941,0.088235294,0.764705882,0.5,0.176470588,0.588235294,0.705882353,0.352941176,0.5,0.794117647,0.558823529,0.705882353,0.617647059,0.647058824,0.911764706,0.529411765,0.470588235,0.588235294,0.294117647,0.617647059,0.764705882,0.735294118,0.558823529,0.588235294,0.588235294,0.617647059,0.441176471,0.5,0.794117647,0.441176471,0.558823529,0.705882353,0.764705882,0.617647059,0.705882353,0.647058824,0.705882353,0.617647059,0.735294118,0.705882353,0.617647059,0.735294118,0.529411765,0.764705882,0.764705882,0.647058824,0.764705882,0.470588235,0.529411765,0.911764706,0.617647059,0.558823529,0.676470588,0.382352941,0.176470588,0.441176471,0.764705882,0.647058824,0.676470588,0.558823529,0.941176471,0.558823529,0.794117647,0.176470588,0.147058824,0.705882353,0.676470588,0.705882353,0.764705882,0.529411765,0.764705882,0.147058824,0.588235294,0.647058824,0.588235294,0.558823529,0.558823529,0.352941176,0.5,0.647058824,0.911764706,0.558823529,0.411764706,0.676470588
0100319-03.2019.5.01.0019.pdf,0.367346939,0.530612245,0.530612245,0.469387755,0.12244898,0.87755102,0.571428571,0.244897959,0.448979592,0.87755102,0.408163265,0.489795918,0.612244898,0.489795918,0.836734694,0.755102041,0.775510204,0.87755102,0.530612245,0.387755102,0.510204082,0.387755102,0.755102041,0.836734694,0.795918367,0.428571429,0.755102041,0.836734694,0.571428571,0.693877551,0.734693878,0.87755102,0.551020408,0.795918367,0.795918367,0.857142857,0.571428571,0.755102041,0.714285714,0.836734694,0.795918367,0.795918367,0.836734694,0.734693878,0.795918367,0.530612245,0.816326531,0.714285714,0.510204082,0.836734694,0.469387755,0.571428571,0.795918367,0.795918367,0.530612245,0.816326531,0.489795918,0.163265306,0.489795918,0.816326531,0.734693878,0.897959184,0.795918367,0.857142857,0.775510204,0.918367347,0.12244898,0.12244898,0.816326531,0.775510204,0.816326531,0.87755102,0.489795918,0.816326531,0.244897959,0.612244898,0.775510204,0.489795918,0.836734694,0.510204082,0.489795918,0.489795918,0.551020408,0.857142857,0.530612245,0.489795918,0.632653061
0100112-59.2019.5.01.0033.pdf,0.333333333,0.6,0.466666667,0.6,0.133333333,0.8,0.533333333,0.333333333,0.333333333,0.866666667,0.333333333,0.533333333,0.733333333,0.533333333,0.733333333,0.733333333,0.6,0.8,0.666666667,0.333333333,0.6,0.333333333,0.666666667,0.8,0.6,0.333333333,0.666666667,1,0.666666667,0.466666667,0.666666667,0.866666667,0.6,0.666666667,0.666666667,0.866666667,0.6,0.6,0.533333333,0.866666667,0.666666667,0.8,0.8,0.733333333,0.666666667,0.666666667,0.733333333,0.666666667,0.733333333,0.733333333,0.4,0.6,0.666666667,0.733333333,0.733333333,0.733333333,0.4,0.533333333,0.533333333,0.733333333,0.533333333,0.933333333,0.8,0.866666667,0.666666667,1,0.266666667,0.266666667,0.666666667,0.6,0.666666667,0.866666667,0.6,0.666666667,0.266666667,0.8,0.666666667,0.533333333,0.8,0.666666667,0.4,0.466666667,0.666666667,0.8,0.666666667,0.733333333,0.733333333
0100229-48.2019.5.01.0066.pdf,0.625,0.75,0.375,0.875,0.5,1,1,0.625,0.75,0.875,0.625,0.625,1,0.75,1,0.875,0.75,1,0.625,0.375,0.625,0.5,1,1,1,0.625,1,1,0.625,0.5,0.875,1,0.75,1,1,1,0.625,0.875,1,0.875,1,1,0.875,1,0.875,0.625,1,0.75,0.625,1,0.375,0.625,1,1,0.625,1,0.625,0.625,0.625,1,1,1,0.875,1,1,0.875,0.625,0.625,0.875,0.875,0.875,1,0.625,1,0.625,0.875,0.875,0.625,0.875,0.625,0.5,0.375,0.625,1,0.625,0.625,0.625
0100100-24.2019.5.01.0040.pdf,0.421052632,0.736842105,0.368421053,0.578947368,0.368421053,0.894736842,0.789473684,0.736842105,0.578947368,0.842105263,0.578947368,0.368421053,1,0.631578947,0.842105263,1,0.736842105,0.894736842,0.473684211,0.315789474,0.421052632,0.578947368,0.894736842,0.947368421,0.789473684,0.473684211,0.947368421,0.947368421,0.473684211,0.578947368,0.736842105,0.947368421,0.736842105,0.842105263,0.842105263,0.894736842,0.421052632,0.842105263,0.684210526,0.736842105,0.894736842,0.894736842,0.842105263,0.894736842,0.789473684,0.473684211,0.894736842,0.736842105,0.526315789,0.894736842,0.315789474,0.421052632,0.947368421,1,0.526315789,0.736842105,0.736842105,0.368421053,0.368421053,0.842105263,0.684210526,0.947368421,0.736842105,0.947368421,0.736842105,0.947368421,0.368421053,0.315789474,0.894736842,0.842105263,0.894736842,0.894736842,0.421052632,0.842105263,0.631578947,0.947368421,0.736842105,0.368421053,0.894736842,0.473684211,0.631578947,0.368421053,0.473684211,0.894736842,0.473684211,0.526315789,0.631578947
0100321-50.2019.5.01.0058.pdf,0.583333333,0.833333333,0.583333333,0.833333333,0.083333333,0.833333333,0.5,0.25,0.583333333,0.916666667,0.5,0.833333333,0.833333333,0.583333333,0.916666667,0.833333333,0.833333333,0.916666667,0.833333333,0.583333333,0.833333333,0.5,0.833333333,0.916666667,0.916666667,0.583333333,0.833333333,0.916666667,0.833333333,0.583333333,0.833333333,0.833333333,0.583333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.916666667,0.833333333,0.916666667,0.833333333,0.833333333,0.75,0.916666667,0.833333333,0.833333333,0.833333333,0.916666667,0.583333333,0.833333333,0.833333333,0.833333333,0.833333333,0.916666667,0.583333333,0.5,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.916666667,0.916666667,0.25,0.25,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.25,0.916666667,0.833333333,0.833333333,0.916666667,0.833333333,0.5,0.583333333,0.833333333,0.916666667,0.833333333,0.833333333,0.833333333
0100382-34.2019.5.01.0017.pdf,0.461538462,0.615384615,0.461538462,0.384615385,0.307692308,0.769230769,0.615384615,0.615384615,0.461538462,0.769230769,0.461538462,0.461538462,0.692307692,0.615384615,0.923076923,0.692307692,0.615384615,0.769230769,0.461538462,0.384615385,0.461538462,0.384615385,0.692307692,0.769230769,0.692307692,0.461538462,0.692307692,1,0.461538462,0.461538462,0.538461538,0.769230769,0.692307692,0.615384615,0.692307692,0.769230769,0.538461538,0.846153846,0.538461538,0.538461538,0.692307692,0.769230769,0.692307692,0.846153846,0.615384615,0.461538462,0.692307692,0.615384615,0.538461538,0.769230769,0.384615385,0.461538462,0.692307692,0.846153846,0.538461538,0.692307692,0.615384615,0.538461538,0.461538462,0.769230769,0.538461538,0.769230769,0.692307692,0.769230769,0.692307692,0.846153846,0.384615385,0.384615385,0.692307692,0.692307692,0.692307692,0.769230769,0.538461538,0.692307692,0.538461538,0.769230769,0.615384615,0.461538462,0.769230769,0.538461538,0.461538462,0.461538462,0.538461538,0.769230769,0.538461538,0.538461538,0.615384615
0100179-66.2019.5.01.0019.pdf,0.352941176,0.470588235,0.470588235,0.470588235,0.176470588,0.647058824,0.647058824,0.411764706,0.352941176,0.647058824,0.352941176,0.411764706,0.764705882,0.411764706,0.647058824,0.705882353,0.529411765,0.705882353,0.588235294,0.352941176,0.470588235,0.294117647,0.588235294,0.705882353,0.529411765,0.470588235,0.647058824,0.705882353,0.588235294,0.411764706,0.470588235,0.705882353,0.529411765,0.588235294,0.647058824,0.705882353,0.588235294,0.529411765,0.470588235,0.823529412,0.588235294,0.705882353,0.588235294,0.647058824,0.647058824,0.588235294,0.705882353,0.588235294,0.588235294,0.705882353,0.470588235,0.588235294,0.705882353,0.764705882,0.588235294,0.588235294,0.411764706,0.352941176,0.294117647,0.588235294,0.470588235,0.823529412,0.470588235,0.705882353,0.588235294,0.764705882,0.294117647,0.294117647,0.647058824,0.529411765,0.647058824,0.705882353,0.470588235,0.647058824,0.294117647,0.705882353,0.529411765,0.411764706,0.588235294,0.529411765,0.411764706,0.470588235,0.529411765,0.705882353,0.588235294,0.588235294,0.764705882
0101361-34.2018.5.01.0048.pdf,0.340425532,0.425531915,0.489361702,0.382978723,0.063829787,0.808510638,0.617021277,0.14893617,0.361702128,0.787234043,0.319148936,0.468085106,0.574468085,0.361702128,0.829787234,0.872340426,0.808510638,0.872340426,0.553191489,0.382978723,0.531914894,0.340425532,0.808510638,0.85106383,0.893617021,0.382978723,0.744680851,0.85106383,0.574468085,0.723404255,0.744680851,0.893617021,0.404255319,0.787234043,0.765957447,0.829787234,0.553191489,0.787234043,0.744680851,0.872340426,0.829787234,0.744680851,0.765957447,0.808510638,0.808510638,0.531914894,0.829787234,0.85106383,0.574468085,0.893617021,0.404255319,0.553191489,0.936170213,0.85106383,0.553191489,0.808510638,0.361702128,0.170212766,0.468085106,0.829787234,0.723404255,0.914893617,0.808510638,0.872340426,0.808510638,0.957446809,0.127659574,0.106382979,0.829787234,0.744680851,0.808510638,0.829787234,0.468085106,0.872340426,0.170212766,0.574468085,0.787234043,0.468085106,0.787234043,0.510638298,0.340425532,0.468085106,0.531914894,0.893617021,0.553191489,0.510638298,0.617021277
0100234-72.2019.5.01.0033.pdf,0.538461538,0.461538462,0.461538462,0.461538462,0.307692308,0.923076923,0.692307692,0.538461538,0.538461538,0.769230769,0.538461538,0.307692308,0.846153846,0.692307692,0.769230769,0.846153846,0.538461538,0.846153846,0.461538462,0.307692308,0.384615385,0.461538462,0.769230769,0.846153846,0.692307692,0.538461538,0.769230769,1,0.461538462,0.615384615,0.538461538,1,0.846153846,0.769230769,0.769230769,0.846153846,0.384615385,0.692307692,0.615384615,0.769230769,0.846153846,0.846153846,0.769230769,0.846153846,0.769230769,0.461538462,0.846153846,0.692307692,0.538461538,0.769230769,0.384615385,0.384615385,0.846153846,0.923076923,0.538461538,0.692307692,0.615384615,0.307692308,0.307692308,0.846153846,0.538461538,1,0.692307692,1,0.615384615,0.923076923,0.461538462,0.384615385,0.769230769,0.692307692,0.615384615,0.923076923,0.384615385,0.769230769,0.461538462,0.692307692,0.615384615,0.307692308,0.769230769,0.461538462,0.538461538,0.461538462,0.461538462,0.846153846,0.461538462,0.538461538,0.615384615
0100215-34.2019.5.01.0076.pdf,0.421052632,0.684210526,0.421052632,0.631578947,0.210526316,0.842105263,0.631578947,0.421052632,0.421052632,0.789473684,0.421052632,0.526315789,0.894736842,0.526315789,0.789473684,0.842105263,0.631578947,0.842105263,0.631578947,0.368421053,0.578947368,0.368421053,0.789473684,0.842105263,0.684210526,0.473684211,0.842105263,0.947368421,0.631578947,0.473684211,0.684210526,0.894736842,0.631578947,0.789473684,0.789473684,0.894736842,0.578947368,0.684210526,0.631578947,0.789473684,0.789473684,0.842105263,0.789473684,0.842105263,0.789473684,0.631578947,0.842105263,0.736842105,0.684210526,0.842105263,0.368421053,0.578947368,0.842105263,0.894736842,0.684210526,0.736842105,0.473684211,0.473684211,0.526315789,0.789473684,0.631578947,0.947368421,0.736842105,0.894736842,0.684210526,0.894736842,0.315789474,0.315789474,0.736842105,0.684210526,0.789473684,0.894736842,0.578947368,0.789473684,0.315789474,0.842105263,0.684210526,0.526315789,0.789473684,0.631578947,0.473684211,0.421052632,0.631578947,0.842105263,0.631578947,0.684210526,0.736842105
0100235-32.2019.5.01.0009.pdf,0.526315789,0.526315789,0.473684211,0.421052632,0.315789474,0.842105263,0.736842105,0.473684211,0.526315789,0.736842105,0.526315789,0.421052632,0.789473684,0.631578947,0.736842105,0.842105263,0.631578947,0.789473684,0.578947368,0.368421053,0.473684211,0.473684211,0.736842105,0.789473684,0.684210526,0.526315789,0.736842105,0.894736842,0.578947368,0.578947368,0.578947368,0.894736842,0.736842105,0.736842105,0.736842105,0.789473684,0.578947368,0.684210526,0.631578947,0.684210526,0.789473684,0.789473684,0.736842105,0.789473684,0.736842105,0.578947368,0.789473684,0.684210526,0.631578947,0.736842105,0.473684211,0.578947368,0.789473684,0.894736842,0.578947368,0.684210526,0.578947368,0.263157895,0.421052632,0.789473684,0.578947368,1,0.684210526,0.894736842,0.684210526,0.894736842,0.421052632,0.368421053,0.789473684,0.684210526,0.631578947,0.842105263,0.526315789,0.736842105,0.421052632,0.684210526,0.631578947,0.421052632,0.736842105,0.526315789,0.526315789,0.473684211,0.526315789,0.789473684,0.578947368,0.684210526,0.736842105
0100307-33.2019.5.01.0069.pdf,0.423076923,0.730769231,0.615384615,0.615384615,0.115384615,0.846153846,0.538461538,0.269230769,0.423076923,0.923076923,0.423076923,0.730769231,0.807692308,0.5,0.884615385,0.730769231,0.769230769,0.923076923,0.769230769,0.538461538,0.730769231,0.384615385,0.692307692,0.884615385,0.807692308,0.538461538,0.692307692,0.884615385,0.769230769,0.461538462,0.653846154,0.846153846,0.576923077,0.692307692,0.807692308,0.846153846,0.769230769,0.769230769,0.692307692,0.846153846,0.730769231,0.923076923,0.846153846,0.730769231,0.807692308,0.769230769,0.846153846,0.769230769,0.807692308,0.884615385,0.576923077,0.769230769,0.769230769,0.730769231,0.807692308,0.846153846,0.5,0.384615385,0.653846154,0.807692308,0.692307692,0.807692308,0.730769231,0.846153846,0.730769231,0.961538462,0.192307692,0.192307692,0.807692308,0.769230769,0.807692308,0.884615385,0.769230769,0.807692308,0.230769231,0.884615385,0.769230769,0.730769231,0.846153846,0.807692308,0.5,0.615384615,0.807692308,0.923076923,0.807692308,0.730769231,0.846153846
0100366-20.2019.5.01.0037.pdf,0.615384615,0.692307692,0.615384615,0.615384615,0.307692308,0.923076923,0.692307692,0.615384615,0.692307692,0.846153846,0.692307692,0.461538462,0.923076923,0.769230769,0.923076923,0.923076923,0.692307692,1,0.615384615,0.461538462,0.461538462,0.615384615,0.846153846,0.923076923,0.846153846,0.615384615,0.846153846,0.923076923,0.538461538,0.692307692,0.692307692,1,0.846153846,0.769230769,0.846153846,0.923076923,0.538461538,0.923076923,0.692307692,0.769230769,0.923076923,0.923076923,0.846153846,0.846153846,0.923076923,0.538461538,1,0.769230769,0.615384615,0.846153846,0.538461538,0.538461538,0.923076923,0.923076923,0.615384615,0.769230769,0.846153846,0.307692308,0.461538462,0.846153846,0.692307692,0.923076923,0.769230769,0.923076923,0.769230769,0.923076923,0.384615385,0.307692308,0.923076923,0.846153846,0.846153846,1,0.538461538,0.923076923,0.538461538,0.846153846,0.769230769,0.461538462,0.923076923,0.692307692,0.769230769,0.692307692,0.615384615,0.923076923,0.692307692,0.615384615,0.692307692
0100056-51.2019.5.01.0057.pdf,0.538461538,0.461538462,0.384615385,0.615384615,0.307692308,0.923076923,0.846153846,0.538461538,0.538461538,0.769230769,0.538461538,0.384615385,0.923076923,0.615384615,0.846153846,0.846153846,0.615384615,0.923076923,0.615384615,0.230769231,0.461538462,0.461538462,0.846153846,1,0.769230769,0.461538462,0.846153846,1,0.538461538,0.538461538,0.769230769,1,0.615384615,0.846153846,0.846153846,0.923076923,0.461538462,0.692307692,0.692307692,0.923076923,0.923076923,0.923076923,0.692307692,0.846153846,0.692307692,0.538461538,0.846153846,0.769230769,0.615384615,0.846153846,0.307692308,0.461538462,0.923076923,1,0.615384615,0.846153846,0.538461538,0.538461538,0.384615385,0.769230769,0.769230769,1,0.769230769,1,0.846153846,0.923076923,0.538461538,0.461538462,0.846153846,0.769230769,0.769230769,0.923076923,0.461538462,0.846153846,0.461538462,0.769230769,0.769230769,0.384615385,0.846153846,0.538461538,0.384615385,0.384615385,0.538461538,0.923076923,0.538461538,0.615384615,0.615384615
0100361-47.2019.5.01.0053.pdf,0.421052632,0.684210526,0.421052632,0.473684211,0.157894737,0.842105263,0.631578947,0.526315789,0.578947368,0.789473684,0.421052632,0.421052632,0.947368421,0.578947368,0.789473684,0.894736842,0.684210526,0.947368421,0.473684211,0.368421053,0.473684211,0.368421053,0.789473684,0.842105263,0.736842105,0.526315789,0.842105263,0.789473684,0.526315789,0.473684211,0.578947368,0.842105263,0.631578947,0.736842105,0.789473684,0.789473684,0.526315789,0.789473684,0.578947368,0.631578947,0.842105263,0.842105263,0.789473684,0.789473684,0.789473684,0.473684211,0.842105263,0.789473684,0.578947368,0.842105263,0.368421053,0.473684211,0.947368421,0.894736842,0.526315789,0.631578947,0.631578947,0.315789474,0.473684211,0.789473684,0.578947368,0.842105263,0.631578947,0.947368421,0.631578947,0.842105263,0.263157895,0.210526316,0.842105263,0.789473684,0.842105263,0.842105263,0.473684211,0.789473684,0.421052632,0.789473684,0.631578947,0.473684211,0.842105263,0.526315789,0.578947368,0.421052632,0.578947368,0.947368421,0.526315789,0.526315789,0.736842105
0100238-37.2019.5.01.0057.pdf,0.5,0.611111111,0.555555556,0.444444444,0.333333333,0.833333333,0.666666667,0.5,0.5,0.833333333,0.5,0.5,0.777777778,0.611111111,0.833333333,0.777777778,0.611111111,0.888888889,0.611111111,0.444444444,0.555555556,0.444444444,0.722222222,0.833333333,0.722222222,0.555555556,0.722222222,1,0.611111111,0.611111111,0.611111111,0.888888889,0.777777778,0.777777778,0.777777778,0.833333333,0.555555556,0.666666667,0.611111111,0.722222222,0.777777778,0.888888889,0.777777778,0.833333333,0.777777778,0.611111111,0.833333333,0.666666667,0.666666667,0.833333333,0.5,0.555555556,0.777777778,0.833333333,0.666666667,0.777777778,0.555555556,0.333333333,0.5,0.777777778,0.555555556,0.944444444,0.722222222,0.888888889,0.666666667,0.944444444,0.444444444,0.444444444,0.722222222,0.666666667,0.666666667,0.888888889,0.555555556,0.777777778,0.444444444,0.777777778,0.666666667,0.5,0.833333333,0.611111111,0.555555556,0.555555556,0.611111111,0.888888889,0.611111111,0.666666667,0.722222222
0100421-67.2019.5.01.0005.pdf,0.642857143,0.857142857,0.642857143,0.714285714,0.357142857,1,0.714285714,0.428571429,0.714285714,0.928571429,0.642857143,0.714285714,1,0.714285714,0.928571429,0.928571429,0.857142857,1,0.785714286,0.571428571,0.714285714,0.571428571,0.928571429,1,0.928571429,0.714285714,0.928571429,1,0.785714286,0.642857143,0.785714286,1,0.785714286,0.928571429,0.928571429,0.928571429,0.714285714,0.857142857,0.857142857,0.785714286,1,1,0.928571429,0.928571429,1,0.785714286,1,0.857142857,0.785714286,0.928571429,0.642857143,0.785714286,0.928571429,1,0.785714286,0.857142857,0.714285714,0.285714286,0.714285714,0.928571429,0.857142857,1,0.785714286,1,0.857142857,0.928571429,0.428571429,0.357142857,0.928571429,0.857142857,0.857142857,1,0.714285714,0.928571429,0.428571429,0.857142857,0.785714286,0.714285714,0.928571429,0.785714286,0.785714286,0.642857143,0.785714286,1,0.785714286,0.785714286,0.857142857
0100373-06.2019.5.01.0039.pdf,0.666666667,0.666666667,0.666666667,0.444444444,0.333333333,0.777777778,0.555555556,0.555555556,0.555555556,0.666666667,0.555555556,0.555555556,0.777777778,0.666666667,1,0.666666667,0.666666667,0.888888889,0.555555556,0.555555556,0.555555556,0.333333333,0.777777778,0.888888889,0.777777778,0.666666667,0.777777778,1,0.555555556,0.555555556,0.444444444,0.777777778,0.777777778,0.666666667,0.777777778,0.777777778,0.666666667,0.777777778,0.555555556,0.666666667,0.777777778,0.888888889,0.555555556,0.888888889,0.777777778,0.555555556,0.777777778,0.666666667,0.666666667,0.888888889,0.555555556,0.555555556,0.777777778,0.888888889,0.666666667,0.777777778,0.666666667,0.444444444,0.555555556,0.777777778,0.555555556,0.777777778,0.555555556,0.777777778,0.777777778,0.777777778,0.444444444,0.444444444,0.666666667,0.666666667,0.666666667,0.777777778,0.666666667,0.777777778,0.444444444,0.777777778,0.555555556,0.555555556,0.777777778,0.666666667,0.555555556,0.666666667,0.666666667,0.888888889,0.666666667,0.666666667,0.777777778
0100172-11.2019.5.01.0040.pdf,0.4375,0.5625,0.375,0.5,0.25,0.8125,0.6875,0.5,0.4375,0.6875,0.4375,0.375,0.875,0.5625,0.6875,0.875,0.625,0.75,0.5,0.3125,0.4375,0.375,0.75,0.8125,0.625,0.4375,0.8125,0.875,0.5,0.4375,0.5625,0.875,0.625,0.6875,0.6875,0.8125,0.5,0.625,0.5625,0.6875,0.75,0.75,0.6875,0.75,0.6875,0.5,0.75,0.6875,0.625,0.75,0.3125,0.5,0.8125,0.9375,0.5625,0.625,0.5,0.375,0.375,0.75,0.5625,0.9375,0.625,0.875,0.6875,0.8125,0.375,0.3125,0.75,0.625,0.6875,0.8125,0.4375,0.6875,0.375,0.75,0.5625,0.375,0.6875,0.5,0.4375,0.375,0.5,0.75,0.5625,0.625,0.6875
